par_state,par_county,kid_race,par_pctile,shrunk_xkid_delinq90_02020,county_name
48,111,Pooled,50,.528692619047619,Dallam
48,111,White,-9,.4979419753086419,Dallam
48,111,White,75,.297,Dallam
48,111,Hispanic,-9,.6604371428571428,Dallam
48,111,White,50,.45055,Dallam
48,111,Black,50,.90305,Dallam
48,111,White,25,.6041,Dallam
48,111,Black,75,.999,Dallam
48,111,Pooled,75,.41244,Dallam
48,111,Black,-9,.90305,Dallam
48,113,Pooled,-9,.5695623094055164,Dallas
48,113,Asian,25,.2919,Dallas
48,113,Asian,75,.2329,Dallas
48,113,White,50,.4912,Dallas
48,113,Black,25,.845,Dallas
48,113,AIAN,25,.7202,Dallas
48,113,Black,75,.716,Dallas
48,113,AIAN,50,.61385,Dallas
48,113,Pooled,25,.6785633811412877,Dallas
48,113,White,75,.3816,Dallas
48,113,Hispanic,75,.5165,Dallas
48,113,AIAN,75,.5075,Dallas
48,113,Asian,-9,.2649361990950226,Dallas
48,113,AIAN,-9,.6422099999999999,Dallas
48,113,White,25,.6008,Dallas
48,113,White,-9,.4626904598490048,Dallas
48,113,Hispanic,-9,.6179326788218794,Dallas
48,113,Black,50,.7805,Dallas
48,113,Hispanic,50,.58285,Dallas
48,113,Asian,50,.2624,Dallas
48,113,Pooled,75,.430032421875,Dallas
48,113,Hispanic,25,.6492,Dallas
48,113,Pooled,50,.5542979015081438,Dallas
48,113,Black,-9,.8164253611556983,Dallas
48,115,Hispanic,75,.5587,Dawson
48,115,Black,50,.72845,Dawson
48,115,White,-9,.467347311827957,Dawson
48,115,Pooled,25,.7167685897435898,Dawson
48,115,Hispanic,50,.66535,Dawson
48,115,White,25,.5821,Dawson
48,115,Hispanic,25,.772,Dawson
48,115,Black,25,.8493000000000001,Dawson
48,115,Black,75,.6076,Dawson
48,115,Black,-9,.72845,Dawson
48,115,White,75,.3501,Dawson
48,115,Pooled,-9,.6290165898617512,Dawson
48,115,Pooled,50,.560685114543926,Dawson
48,115,Hispanic,-9,.751773275862069,Dawson
48,115,White,50,.4661,Dawson
48,115,Pooled,75,.4046016393442623,Dawson
48,117,AIAN,25,.7128,Deaf Smith
48,117,Black,-9,.70595,Deaf Smith
48,117,Hispanic,-9,.694416814159292,Deaf Smith
48,117,AIAN,-9,.47365,Deaf Smith
48,117,Hispanic,25,.7196,Deaf Smith
48,117,Pooled,25,.6658328621908127,Deaf Smith
48,117,White,-9,.4174999999999999,Deaf Smith
48,117,Hispanic,75,.5007,Deaf Smith
48,117,Pooled,-9,.5814989795918367,Deaf Smith
48,117,Hispanic,50,.61015,Deaf Smith
48,117,White,75,.3125,Deaf Smith
48,117,Pooled,75,.362540366972477,Deaf Smith
48,117,AIAN,75,.2345,Deaf Smith
48,117,Pooled,50,.5141866145816449,Deaf Smith
48,117,Black,50,.7059500000000001,Deaf Smith
48,117,Black,25,.798,Deaf Smith
48,117,White,50,.4175,Deaf Smith
48,117,Asian,75,.2294,Deaf Smith
48,117,Asian,50,.28595,Deaf Smith
48,117,White,25,.5225,Deaf Smith
48,117,Asian,-9,.28595,Deaf Smith
48,117,Black,75,.6139,Deaf Smith
48,117,AIAN,50,.47365,Deaf Smith
48,117,Asian,25,.3425,Deaf Smith
48,119,White,25,.6365,Delta
48,119,Hispanic,50,.5832999999999999,Delta
48,119,Black,50,.7575000000000001,Delta
48,119,Hispanic,75,.4253,Delta
48,119,White,-9,.5737808510638298,Delta
48,119,White,50,.5498,Delta
48,119,Black,-9,.7575,Delta
48,119,Hispanic,25,.7413,Delta
48,119,Pooled,75,.478876,Delta
48,119,White,75,.4631,Delta
48,119,Hispanic,-9,.5833,Delta
48,119,Pooled,-9,.5983190476190475,Delta
48,119,Pooled,50,.577888,Delta
48,119,Black,75,.5995,Delta
48,119,Pooled,25,.6768999999999999,Delta
48,119,Black,25,.9155,Delta
48,121,Black,75,.6505,Denton
48,121,Pooled,-9,.462067816091954,Denton
48,121,Asian,50,.2231,Denton
48,121,Asian,25,.2436,Denton
48,121,Hispanic,50,.55555,Denton
48,121,Asian,-9,.2208,Denton
48,121,White,75,.3798,Denton
48,121,Pooled,25,.593455971296771,Denton
48,121,Hispanic,75,.4939,Denton
48,121,Asian,75,.2026,Denton
48,121,Black,25,.8005,Denton
48,121,Hispanic,-9,.562503007518797,Denton
48,121,White,-9,.4348125,Denton
48,121,Hispanic,25,.6172,Denton
48,121,AIAN,-9,.6085906249999999,Denton
48,121,Black,-9,.7400833333333334,Denton
48,121,Pooled,50,.4939530977560088,Denton
48,121,White,25,.5754,Denton
48,121,AIAN,25,.6793,Denton
48,121,Black,50,.7255,Denton
48,121,AIAN,50,.61275,Denton
48,121,AIAN,75,.5462,Denton
48,121,White,50,.4776,Denton
48,121,Pooled,75,.3944502242152466,Denton
48,123,Black,75,.7284,Dewitt
48,123,Hispanic,75,.526,Dewitt
48,123,Pooled,75,.3866650602409639,Dewitt
48,123,Pooled,50,.5355908634538152,Dewitt
48,123,White,25,.5586,Dewitt
48,123,Hispanic,25,.7554,Dewitt
48,123,White,50,.4393,Dewitt
48,123,Hispanic,50,.6407,Dewitt
48,123,Hispanic,-9,.7221973684210526,Dewitt
48,123,Pooled,-9,.5810786610878661,Dewitt
48,123,White,75,.32,Dewitt
48,123,Black,-9,.8000529411764706,Dewitt
48,123,Black,50,.77525,Dewitt
48,123,Pooled,25,.6845166666666667,Dewitt
48,123,Black,25,.8221000000000001,Dewitt
48,123,White,-9,.4402248062015504,Dewitt
48,125,Black,50,.9258500000000001,Dickens
48,125,Hispanic,75,.5576,Dickens
48,125,Hispanic,-9,.6126999999999999,Dickens
48,125,Pooled,-9,.5949333333333334,Dickens
48,125,White,25,.5359,Dickens
48,125,Pooled,25,.6309,Dickens
48,125,Black,-9,.92585,Dickens
48,125,White,75,.3348,Dickens
48,125,Hispanic,25,.6677999999999999,Dickens
48,125,Hispanic,50,.6127,Dickens
48,125,White,50,.43535,Dickens
48,125,Pooled,75,.5499750000000001,Dickens
48,125,Black,75,.9727,Dickens
48,125,Black,25,.879,Dickens
48,125,White,-9,.4554600000000001,Dickens
48,125,Pooled,50,.5904375000000001,Dickens
48,127,Pooled,75,.485355737704918,Dimmit
48,127,Hispanic,-9,.6903945736434108,Dimmit
48,127,Pooled,25,.7061633744855966,Dimmit
48,127,White,25,.5995,Dimmit
48,127,White,75,.3515,Dimmit
48,127,Black,25,.8254,Dimmit
48,127,Black,75,.2768,Dimmit
48,127,Black,-9,.5510999999999999,Dimmit
48,127,Pooled,-9,.6618565789473684,Dimmit
48,127,Hispanic,25,.7091,Dimmit
48,127,White,-9,.4755,Dimmit
48,127,White,50,.4755,Dimmit
48,127,Pooled,50,.5957595560952573,Dimmit
48,127,Hispanic,75,.5821,Dimmit
48,127,Hispanic,50,.6456,Dimmit
48,127,Black,50,.5511,Dimmit
48,129,Pooled,75,.6219962962962964,Donley
48,129,Pooled,25,.690962962962963,Donley
48,129,Hispanic,75,.658,Donley
48,129,Black,75,.9901,Donley
48,129,Black,-9,.93825,Donley
48,129,Pooled,50,.6564796296296297,Donley
48,129,White,75,.3281,Donley
48,129,White,-9,.45365,Donley
48,129,Hispanic,-9,.6536,Donley
48,129,Pooled,-9,.6564796296296297,Donley
48,129,White,25,.5792,Donley
48,129,Black,25,.8864,Donley
48,129,White,50,.45365,Donley
48,129,Black,50,.93825,Donley
48,129,Hispanic,25,.6492,Donley
48,129,Hispanic,50,.6536,Donley
48,131,Pooled,50,.6747809095452274,Duval
48,131,Hispanic,-9,.7380313725490195,Duval
48,131,Pooled,25,.7649574712643679,Duval
48,131,White,50,.58975,Duval
48,131,White,75,.4673,Duval
48,131,Hispanic,25,.7675,Duval
48,131,Hispanic,50,.6883999999999999,Duval
48,131,White,25,.7122000000000001,Duval
48,131,Pooled,75,.5846043478260869,Duval
48,131,White,-9,.5897500000000001,Duval
48,131,Pooled,-9,.7272472727272727,Duval
48,131,Hispanic,75,.6093,Duval
48,133,AIAN,50,.791,Eastland
48,133,AIAN,25,.8544,Eastland
48,133,Hispanic,-9,.6288578947368422,Eastland
48,133,Pooled,50,.5534414180229054,Eastland
48,133,Hispanic,25,.6721,Eastland
48,133,Pooled,25,.6662511904761904,Eastland
48,133,Black,-9,.74615,Eastland
48,133,AIAN,75,.7276,Eastland
48,133,Pooled,75,.4406316455696203,Eastland
48,133,Black,50,.74615,Eastland
48,133,Pooled,-9,.5940894736842105,Eastland
48,133,AIAN,-9,.791,Eastland
48,133,White,25,.6584,Eastland
48,133,Hispanic,50,.5694,Eastland
48,133,White,50,.52725,Eastland
48,133,Black,25,.6894,Eastland
48,133,Hispanic,75,.4667,Eastland
48,133,Black,75,.8028999999999999,Eastland
48,133,White,75,.3961,Eastland
48,133,White,-9,.572778756476684,Eastland
48,135,White,50,.5345,Ector
48,135,AIAN,-9,.6352,Ector
48,135,Pooled,25,.6867177600579919,Ector
48,135,White,25,.6428,Ector
48,135,AIAN,75,.5679,Ector
48,135,AIAN,50,.6352,Ector
48,135,Hispanic,-9,.6792115384615384,Ector
48,135,Black,-9,.8080009900990098,Ector
48,135,Hispanic,25,.7081,Ector
48,135,Black,75,.6617,Ector
48,135,AIAN,25,.7025,Ector
48,135,Asian,25,.2237,Ector
48,135,Black,50,.7518,Ector
48,135,White,-9,.5240193548387097,Ector
48,135,Black,25,.8419,Ector
48,135,White,75,.4262,Ector
48,135,Hispanic,50,.6370499999999999,Ector
48,135,Pooled,50,.5727185286625709,Ector
48,135,Asian,50,.2111,Ector
48,135,Asian,-9,.2111,Ector
48,135,Pooled,75,.45871929726715,Ector
48,135,Hispanic,75,.5659999999999999,Ector
48,135,Pooled,-9,.5969108084358523,Ector
48,135,Asian,75,.1985,Ector
48,137,Pooled,50,.4011250000000001,Edwards
48,137,White,-9,.3455,Edwards
48,137,Hispanic,25,.6619,Edwards
48,137,Pooled,-9,.4011250000000001,Edwards
48,137,White,25,.4281,Edwards
48,137,Hispanic,75,.2516,Edwards
48,137,Pooled,25,.545,Edwards
48,137,Hispanic,-9,.4567500000000001,Edwards
48,137,Hispanic,50,.45675,Edwards
48,137,Pooled,75,.25725,Edwards
48,137,White,75,.2629,Edwards
48,137,White,50,.3455,Edwards
48,139,White,75,.4227,Ellis
48,139,Black,25,.8626,Ellis
48,139,Hispanic,50,.6172,Ellis
48,139,Asian,50,.35875,Ellis
48,139,White,50,.5246500000000001,Ellis
48,139,AIAN,-9,.6839500000000001,Ellis
48,139,Black,50,.8080000000000001,Ellis
48,139,Pooled,25,.6816917512690355,Ellis
48,139,Black,75,.7534,Ellis
48,139,Pooled,75,.4484888086642599,Ellis
48,139,Asian,25,.3807,Ellis
48,139,Asian,75,.3368,Ellis
48,139,Asian,-9,.35875,Ellis
48,139,AIAN,25,.7332,Ellis
48,139,White,25,.6266,Ellis
48,139,AIAN,75,.6347,Ellis
48,139,Pooled,-9,.5619933909820877,Ellis
48,139,Hispanic,-9,.6504366666666667,Ellis
48,139,Hispanic,25,.6939,Ellis
48,139,AIAN,50,.6839500000000001,Ellis
48,139,White,-9,.5010545851528385,Ellis
48,139,Hispanic,75,.5405,Ellis
48,139,Pooled,50,.5650902799666477,Ellis
48,139,Black,-9,.8397924050632912,Ellis
48,141,Hispanic,75,.4628,El Paso
48,141,Asian,75,.2646,El Paso
48,141,Pooled,75,.4270821065230401,El Paso
48,141,Asian,-9,.2971728155339806,El Paso
48,141,Asian,25,.3317,El Paso
48,141,Asian,50,.29815,El Paso
48,141,White,25,.5518,El Paso
48,141,AIAN,50,.63785,El Paso
48,141,Black,-9,.694010101010101,El Paso
48,141,AIAN,25,.7133,El Paso
48,141,White,50,.4581,El Paso
48,141,Pooled,25,.6088838684313982,El Paso
48,141,Hispanic,-9,.5807785803237857,El Paso
48,141,White,75,.3644,El Paso
48,141,Hispanic,25,.6127,El Paso
48,141,Pooled,-9,.5535132780461132,El Paso
48,141,Pooled,50,.5179829874772192,El Paso
48,141,AIAN,-9,.6744971428571429,El Paso
48,141,White,-9,.4382242424242424,El Paso
48,141,Black,75,.6274999999999999,El Paso
48,141,Black,25,.7288,El Paso
48,141,Black,50,.67815,El Paso
48,141,Hispanic,50,.53775,El Paso
48,141,AIAN,75,.5624,El Paso
48,143,Pooled,50,.4919691653027824,Erath
48,143,White,50,.47715,Erath
48,143,AIAN,75,.5181,Erath
48,143,White,75,.363,Erath
48,143,Pooled,75,.3838076923076923,Erath
48,143,Hispanic,25,.6177,Erath
48,143,Black,-9,.769,Erath
48,143,AIAN,50,.6287,Erath
48,143,White,25,.5913,Erath
48,143,Black,75,.6512,Erath
48,143,Hispanic,-9,.615134328358209,Erath
48,143,Asian,-9,.24245,Erath
48,143,Black,25,.8868,Erath
48,143,Pooled,-9,.5138227621483377,Erath
48,143,Pooled,25,.6001306382978725,Erath
48,143,Hispanic,50,.60815,Erath
48,143,AIAN,25,.7393,Erath
48,143,White,-9,.488565,Erath
48,143,AIAN,-9,.6287,Erath
48,143,Hispanic,75,.5986,Erath
48,143,Asian,50,.24245,Erath
48,143,Asian,75,.2011,Erath
48,143,Asian,25,.2838,Erath
48,143,Black,50,.769,Erath
48,145,Hispanic,25,.6956,Falls
48,145,Pooled,-9,.6297431372549019,Falls
48,145,Black,75,.7498,Falls
48,145,Pooled,75,.4578475409836065,Falls
48,145,White,75,.3731,Falls
48,145,Pooled,25,.7030692307692308,Falls
48,145,Pooled,50,.5804583858764186,Falls
48,145,Hispanic,-9,.6841405405405405,Falls
48,145,White,-9,.49725,Falls
48,145,Hispanic,50,.6691,Falls
48,145,Black,-9,.850121052631579,Falls
48,145,Black,50,.80815,Falls
48,145,White,50,.47815,Falls
48,145,White,25,.5832000000000001,Falls
48,145,Hispanic,75,.6425999999999999,Falls
48,145,Black,25,.8665,Falls
48,147,AIAN,-9,.7142500000000001,Fannin
48,147,Asian,50,.5710500000000001,Fannin
48,147,AIAN,50,.7142500000000001,Fannin
48,147,Black,25,.8737,Fannin
48,147,Pooled,25,.6911263157894736,Fannin
48,147,Hispanic,75,.5645,Fannin
48,147,White,25,.6636,Fannin
48,147,Pooled,50,.5931830827067669,Fannin
48,147,Pooled,75,.4952398496240602,Fannin
48,147,Black,75,.8366,Fannin
48,147,AIAN,25,.7633,Fannin
48,147,Asian,75,.5042,Fannin
48,147,Asian,25,.6379,Fannin
48,147,White,-9,.5772499999999999,Fannin
48,147,Asian,-9,.5710499999999999,Fannin
48,147,Pooled,-9,.6104671826625387,Fannin
48,147,White,50,.56155,Fannin
48,147,Hispanic,50,.64455,Fannin
48,147,Black,-9,.8631,Fannin
48,147,Hispanic,25,.7246,Fannin
48,147,Hispanic,-9,.6656157894736842,Fannin
48,147,White,75,.4595,Fannin
48,147,AIAN,75,.6652,Fannin
48,147,Black,50,.8551500000000001,Fannin
48,149,Pooled,25,.5591037558685447,Fayette
48,149,Hispanic,25,.6032999999999999,Fayette
48,149,Black,50,.70985,Fayette
48,149,Black,-9,.7493804347826086,Fayette
48,149,Hispanic,-9,.5403758620689655,Fayette
48,149,Hispanic,50,.48925,Fayette
48,149,Pooled,50,.4295652978476923,Fayette
48,149,White,75,.2718,Fayette
48,149,Hispanic,75,.3752,Fayette
48,149,Black,25,.8235,Fayette
48,149,Pooled,-9,.4243137387387387,Fayette
48,149,Pooled,75,.3000268398268398,Fayette
48,149,White,25,.4873,Fayette
48,149,White,-9,.3605352941176471,Fayette
48,149,White,50,.37955,Fayette
48,149,Black,75,.5962,Fayette
48,151,Pooled,25,.64844375,Fisher
48,151,Hispanic,25,.7095,Fisher
48,151,Black,75,.5477,Fisher
48,151,Hispanic,75,.533,Fisher
48,151,Black,-9,.6429,Fisher
48,151,White,50,.4687,Fisher
48,151,Pooled,75,.421232,Fisher
48,151,White,25,.5946,Fisher
48,151,White,-9,.4801454545454545,Fisher
48,151,Black,25,.7381,Fisher
48,151,Hispanic,50,.6212500000000001,Fisher
48,151,Black,50,.6429,Fisher
48,151,Hispanic,-9,.6433125000000001,Fisher
48,151,Pooled,50,.534837875,Fisher
48,151,Pooled,-9,.5487894736842105,Fisher
48,151,White,75,.3428,Fisher
48,153,Black,25,.8749,Floyd
48,153,Hispanic,-9,.7585741935483871,Floyd
48,153,White,-9,.4191632653061224,Floyd
48,153,White,50,.41695,Floyd
48,153,Black,75,.5784,Floyd
48,153,White,75,.3085,Floyd
48,153,Hispanic,25,.7854,Floyd
48,153,Hispanic,50,.68145,Floyd
48,153,Pooled,25,.7114,Floyd
48,153,Hispanic,75,.5775,Floyd
48,153,Black,-9,.72665,Floyd
48,153,Pooled,75,.3982666666666667,Floyd
48,153,Pooled,50,.5548333333333333,Floyd
48,153,Pooled,-9,.6166705882352941,Floyd
48,153,Black,50,.72665,Floyd
48,153,White,25,.5254,Floyd
48,155,Hispanic,75,.5596,Foard
48,155,Hispanic,25,.7464,Foard
48,155,White,-9,.53185,Foard
48,155,Pooled,25,.6649,Foard
48,155,White,25,.5834,Foard
48,155,Hispanic,-9,.6529999999999999,Foard
48,155,Hispanic,50,.653,Foard
48,155,Pooled,75,.51995,Foard
48,155,White,50,.53185,Foard
48,155,Pooled,50,.592425,Foard
48,155,White,75,.4803,Foard
48,155,Pooled,-9,.5924250000000001,Foard
48,157,White,75,.3329,Fort Bend
48,157,Hispanic,-9,.5930931174089069,Fort Bend
48,157,Black,-9,.7444148148148149,Fort Bend
48,157,Hispanic,25,.6548,Fort Bend
48,157,Pooled,25,.6255793103448276,Fort Bend
48,157,Black,25,.7968,Fort Bend
48,157,Asian,25,.2132,Fort Bend
48,157,White,-9,.3697559440559441,Fort Bend
48,157,Hispanic,75,.4816,Fort Bend
48,157,Asian,50,.1983,Fort Bend
48,157,White,25,.5057,Fort Bend
48,157,Asian,75,.1834,Fort Bend
48,157,Pooled,75,.3815457182320441,Fort Bend
48,157,Black,50,.7288,Fort Bend
48,157,Asian,-9,.1940428571428572,Fort Bend
48,157,Black,75,.6608000000000001,Fort Bend
48,157,Hispanic,50,.5682,Fort Bend
48,157,AIAN,-9,.60695,Fort Bend
48,157,Pooled,50,.5035625142884359,Fort Bend
48,157,AIAN,50,.60695,Fort Bend
48,157,AIAN,75,.4747,Fort Bend
48,157,White,50,.4193,Fort Bend
48,157,Pooled,-9,.4804023829087921,Fort Bend
48,157,AIAN,25,.7392,Fort Bend
48,159,White,50,.5065,Franklin
48,159,Hispanic,25,.6223,Franklin
48,159,Black,50,.8041,Franklin
48,159,Black,25,.8747,Franklin
48,159,Pooled,75,.4323363636363636,Franklin
48,159,Pooled,25,.6489222222222223,Franklin
48,159,White,25,.6229,Franklin
48,159,Black,-9,.8041,Franklin
48,159,Black,75,.7335,Franklin
48,159,White,-9,.5222297297297297,Franklin
48,159,Pooled,50,.540629292929293,Franklin
48,159,AIAN,-9,.6057499999999999,Franklin
48,159,Hispanic,50,.5175999999999999,Franklin
48,159,Hispanic,75,.4129,Franklin
48,159,Pooled,-9,.5516795918367348,Franklin
48,159,AIAN,50,.60575,Franklin
48,159,White,75,.3901,Franklin
48,159,Hispanic,-9,.5176000000000001,Franklin
48,159,AIAN,75,.4885,Franklin
48,159,AIAN,25,.723,Franklin
48,161,White,75,.4541,Freestone
48,161,White,-9,.5497190476190476,Freestone
48,161,Hispanic,25,.7169,Freestone
48,161,Pooled,75,.495791823899371,Freestone
48,161,Hispanic,75,.6403,Freestone
48,161,Black,25,.8184,Freestone
48,161,White,25,.6549,Freestone
48,161,White,50,.5545,Freestone
48,161,Black,-9,.8000470588235293,Freestone
48,161,Black,75,.7403999999999999,Freestone
48,161,Black,50,.7794,Freestone
48,161,Pooled,-9,.6102765714285714,Freestone
48,161,Pooled,25,.7055806282722513,Freestone
48,161,Hispanic,-9,.6888133333333333,Freestone
48,161,Hispanic,50,.6786,Freestone
48,161,Pooled,50,.6006862260858112,Freestone
48,163,Pooled,25,.7281835616438356,Frio
48,163,Hispanic,75,.5362,Frio
48,163,White,50,.46275,Frio
48,163,Pooled,-9,.6801056179775281,Frio
48,163,Black,-9,.7362,Frio
48,163,Black,25,.8498,Frio
48,163,Hispanic,50,.6376500000000001,Frio
48,163,White,75,.3062,Frio
48,163,Hispanic,-9,.7160758865248227,Frio
48,163,Hispanic,25,.7391,Frio
48,163,Pooled,50,.5944667808219177,Frio
48,163,White,25,.6193,Frio
48,163,Black,50,.7362,Frio
48,163,White,-9,.4897413793103447,Frio
48,163,Black,75,.6226,Frio
48,163,Pooled,75,.46075,Frio
48,165,White,25,.3979,Gaines
48,165,Pooled,-9,.5027663461538462,Gaines
48,165,Hispanic,50,.6307,Gaines
48,165,Hispanic,25,.6967,Gaines
48,165,Black,25,.8216,Gaines
48,165,White,50,.36445,Gaines
48,165,White,-9,.3675420168067227,Gaines
48,165,Black,50,.68265,Gaines
48,165,Black,-9,.68265,Gaines
48,165,Hispanic,-9,.683662962962963,Gaines
48,165,Hispanic,75,.5647,Gaines
48,165,White,75,.331,Gaines
48,165,Black,75,.5437,Gaines
48,165,Pooled,50,.4678309218950064,Gaines
48,165,Pooled,25,.563443661971831,Gaines
48,165,Pooled,75,.3722181818181818,Gaines
48,167,White,75,.4043,Galveston
48,167,Asian,25,.3167,Galveston
48,167,Asian,75,.246,Galveston
48,167,Black,50,.7762,Galveston
48,167,Hispanic,75,.5164,Galveston
48,167,Asian,-9,.2817658823529411,Galveston
48,167,Pooled,50,.5638358273609998,Galveston
48,167,Pooled,75,.4380632577754349,Galveston
48,167,Black,25,.847,Galveston
48,167,AIAN,75,.508,Galveston
48,167,White,-9,.4786791946308724,Galveston
48,167,Black,75,.7054,Galveston
48,167,Asian,50,.28135,Galveston
48,167,Hispanic,-9,.6189,Galveston
48,167,White,50,.5115499999999999,Galveston
48,167,AIAN,25,.7502,Galveston
48,167,Pooled,-9,.5570580833333334,Galveston
48,167,AIAN,-9,.6291,Galveston
48,167,Hispanic,25,.6814,Galveston
48,167,Pooled,25,.6896083969465648,Galveston
48,167,AIAN,50,.6291,Galveston
48,167,Hispanic,50,.5989,Galveston
48,167,White,25,.6188,Galveston
48,167,Black,-9,.8145016393442623,Galveston
48,169,Pooled,75,.5055923076923077,Garza
48,169,White,25,.5667,Garza
48,169,Black,50,.7859,Garza
48,169,Black,75,.7167,Garza
48,169,White,50,.4641,Garza
48,169,Pooled,50,.5751774971297359,Garza
48,169,Hispanic,-9,.680047619047619,Garza
48,169,Pooled,25,.6447626865671642,Garza
48,169,Black,25,.8551,Garza
48,169,Hispanic,50,.6694,Garza
48,169,Black,-9,.7859,Garza
48,169,White,75,.3615,Garza
48,169,Hispanic,75,.6522,Garza
48,169,Pooled,-9,.6058548387096774,Garza
48,169,White,-9,.4998906976744186,Garza
48,169,Hispanic,25,.6866,Garza
48,171,White,25,.4411,Gillespie
48,171,Pooled,50,.401945,Gillespie
48,171,Pooled,25,.5173300000000001,Gillespie
48,171,Hispanic,-9,.6313799999999999,Gillespie
48,171,White,75,.2643,Gillespie
48,171,Hispanic,75,.4869,Gillespie
48,171,Hispanic,25,.6589,Gillespie
48,171,Pooled,75,.28656,Gillespie
48,171,White,50,.3527,Gillespie
48,171,White,-9,.3562360000000001,Gillespie
48,171,Pooled,-9,.4250220000000001,Gillespie
48,171,Hispanic,50,.5729,Gillespie
48,173,White,25,.3601,Glasscock
48,173,Hispanic,75,.4261,Glasscock
48,173,White,-9,.3054,Glasscock
48,173,Pooled,-9,.4212,Glasscock
48,173,White,75,.2507,Glasscock
48,173,Pooled,50,.4212,Glasscock
48,173,Pooled,75,.3384,Glasscock
48,173,Hispanic,25,.6479,Glasscock
48,173,Hispanic,-9,.537,Glasscock
48,173,White,50,.3054,Glasscock
48,173,Hispanic,50,.537,Glasscock
48,173,Pooled,25,.504,Glasscock
48,175,Black,-9,.6599999999999999,Goliad
48,175,White,25,.5556,Goliad
48,175,Hispanic,-9,.67266,Goliad
48,175,Black,75,.5196,Goliad
48,175,White,50,.43735,Goliad
48,175,Pooled,25,.6864622222222223,Goliad
48,175,White,75,.3191,Goliad
48,175,Pooled,-9,.5081109090909092,Goliad
48,175,Black,50,.6599999999999999,Goliad
48,175,Pooled,50,.5355495726495727,Goliad
48,175,White,-9,.39300625,Goliad
48,175,Pooled,75,.3846369230769231,Goliad
48,175,Hispanic,75,.5234,Goliad
48,175,Hispanic,25,.7868000000000001,Goliad
48,175,Black,25,.8004,Goliad
48,175,Hispanic,50,.6551,Goliad
48,177,Pooled,25,.6753014836795252,Gonzales
48,177,Hispanic,25,.7268,Gonzales
48,177,Hispanic,50,.6758999999999999,Gonzales
48,177,White,50,.44225,Gonzales
48,177,Pooled,75,.4176099173553719,Gonzales
48,177,Black,50,.7946,Gonzales
48,177,White,25,.5623,Gonzales
48,177,Black,75,.7444,Gonzales
48,177,Black,-9,.8085444444444445,Gonzales
48,177,Hispanic,75,.625,Gonzales
48,177,White,75,.3222,Gonzales
48,177,Black,25,.8448,Gonzales
48,177,White,-9,.4616866666666666,Gonzales
48,177,Pooled,50,.5464557005174486,Gonzales
48,177,Hispanic,-9,.7171962264150943,Gonzales
48,177,Pooled,-9,.6072213973799127,Gonzales
48,179,White,50,.4894500000000001,Gray
48,179,Black,75,.4771,Gray
48,179,Asian,75,.4637,Gray
48,179,Hispanic,-9,.66662,Gray
48,179,AIAN,-9,.5237999999999999,Gray
48,179,Black,50,.6304500000000001,Gray
48,179,Black,25,.7838000000000001,Gray
48,179,Hispanic,75,.5263,Gray
48,179,White,75,.3672,Gray
48,179,Pooled,-9,.5118142857142857,Gray
48,179,AIAN,25,.6123,Gray
48,179,Asian,25,.6233,Gray
48,179,Asian,-9,.5435000000000001,Gray
48,179,Hispanic,50,.614,Gray
48,179,Black,-9,.6304500000000001,Gray
48,179,Pooled,75,.3827855,Gray
48,179,White,25,.6117,Gray
48,179,AIAN,50,.5238,Gray
48,179,Hispanic,25,.7017,Gray
48,179,Asian,50,.5435,Gray
48,179,White,-9,.4779890625,Gray
48,179,Pooled,50,.5099352257281553,Gray
48,179,Pooled,25,.6370849514563107,Gray
48,179,AIAN,75,.4353,Gray
48,181,AIAN,50,.5679,Grayson
48,181,Asian,50,.432,Grayson
48,181,White,50,.5616,Grayson
48,181,AIAN,25,.702,Grayson
48,181,Hispanic,50,.6337,Grayson
48,181,AIAN,75,.4338,Grayson
48,181,Asian,25,.4873,Grayson
48,181,White,25,.6695,Grayson
48,181,White,75,.4537,Grayson
48,181,Black,-9,.8110327102803739,Grayson
48,181,AIAN,-9,.5947199999999999,Grayson
48,181,Hispanic,25,.7154,Grayson
48,181,Pooled,25,.6939635294117648,Grayson
48,181,Black,75,.7025,Grayson
48,181,Asian,75,.3767,Grayson
48,181,Asian,-9,.4320000000000001,Grayson
48,181,Hispanic,-9,.666,Grayson
48,181,White,-9,.5610886255924171,Grayson
48,181,Pooled,-9,.5888365203761755,Grayson
48,181,Pooled,50,.5814282412159495,Grayson
48,181,Black,25,.8495,Grayson
48,181,Black,50,.776,Grayson
48,181,Pooled,75,.4688929530201343,Grayson
48,181,Hispanic,75,.552,Grayson
48,183,Pooled,-9,.5492321663019694,Gregg
48,183,Hispanic,25,.6328,Gregg
48,183,Asian,75,.2025,Gregg
48,183,Pooled,75,.4089887961859356,Gregg
48,183,AIAN,25,.5770999999999999,Gregg
48,183,AIAN,75,.4201,Gregg
48,183,Black,50,.7678,Gregg
48,183,Asian,-9,.2321,Gregg
48,183,AIAN,50,.4985999999999999,Gregg
48,183,Hispanic,75,.4695,Gregg
48,183,White,75,.3813,Gregg
48,183,Asian,50,.2321,Gregg
48,183,White,50,.49435,Gregg
48,183,Black,25,.836,Gregg
48,183,Hispanic,50,.55115,Gregg
48,183,Asian,25,.2617,Gregg
48,183,Black,-9,.8080525993883791,Gregg
48,183,White,-9,.4837647940074907,Gregg
